X,Y,FID,C_Date,C_Time,C_Day,County,RdwyID,MilePost,SSO_Lat,SSO_Long,P_TypeCD,P_Type,P_GenCD,P_Gender,P_Age,P_InjCD,P_Injury,P_LocCD,P_Locate,PreActCD,PrAction,ActCirCD,P_ActCir,SpctRxCD,SpctDrug
-8961896.158,3244254.058,103,4/19/2018 8:50,8:50 AM,4: Wed,Brevard,70060000,7.729,27.962553,-80.5060801,3,Bicyclist,1,Male,63,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9042415.353,3320949.568,104,3/24/2018 21:07,9:07 PM,6: Fri,Orange,75060000,10.387,28.5693626,-81.2293961,1,Pedestrian,1,Male,39,5,Fatal,5,Travel lane (other location),88,Unknown,77,Other,88,Unknown
-9061121.251,3305889.979,105,3/28/2018 21:42,9:42 PM,3: Tue,Orange,75002000,4.816,28.4504852,-81.397434,1,Pedestrian,2,Female,54,5,Fatal,5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8947516.029,2971622.815,106,2/9/2018 5:30,5:30 AM,5: Thr,Miami-Dade,87200000,0.733,25.7780895,-80.3769013,1,Pedestrian,1,Male,34,5,Fatal,7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-8947516.029,2971622.815,107,2/9/2018 5:30,5:30 AM,5: Thr,Miami-Dade,87200000,0.733,25.7780895,-80.3769013,1,Pedestrian,1,Male,57,5,Fatal,7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9113594.507,3455833.569,108,4/24/2018 21:26,9:26 PM,2: Mon,Putnam,76050000,11.887,29.6280865,-81.8688091,1,Pedestrian,1,Male,37,5,Fatal,5,Travel lane (other location),1,Crossing roadway,9,"Not visible (dark clothing, no lighting, etc)",88,Unknown
-9092465.616,3460132.647,109,6/30/2018 21:03,9:03 PM,6: Fri,Putnam,76110000,19.878,29.6616508,-81.6790051,1,Pedestrian,2,Female,40,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8960454.67,3231862.739,110,2/27/2018 20:30,8:30 PM,2: Mon,Brevard,70010000,0.758,27.8641905,-80.493131,3,Bicyclist,1,Male,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-8989604.546,3294483.167,111,3/2/2018 21:20,9:20 PM,5: Thr,Brevard,70011000,0.321,28.360353,-80.7549887,1,Pedestrian,2,Female,34,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",88,Unknown
-9029823.755,2839894.721,112,11/9/2018 4:51,4:51 AM,5: Thr,Monroe,90030000,16.296,24.7077779,-81.116284,1,Pedestrian,1,Male,58,5,Fatal,7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9050791.358,3384565.221,113,3/28/2018 20:10,8:10 PM,3: Tue,Volusia,79090000,0.004,29.0700474,-81.304639,1,Pedestrian,1,Male,18,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9046784.181,3479894.589,114,4/3/2018 16:10,4:10 PM,2: Mon,St Johns,78040000,10.593,29.8157946,-81.2686419,3,Bicyclist,1,Male,54,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9052857.407,3487148.48,115,4/24/2018 20:57,8:57 PM,2: Mon,St Johns,78010000,15.439,29.8723157,-81.3231986,1,Pedestrian,1,Male,35,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9169884.067,3356465.458,116,6/7/2018 12:46,12:46 PM,4: Wed,Citrus,2050000,14.318,28.8491861,-82.3744667,4,Other cyclist,1,Male,18,4,Serious (Incapacitating),8,Sidewalk,77,Other,12,Wrong-way riding/walking,1,No
-9179404.163,3165745.928,117,3/2/2018 9:34,9:34 AM,5: Thr,Sarasota,17040000,4.453,27.337849,-82.4599872,1,Pedestrian,1,Male,43,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-9052701.02,3295326.762,118,3/13/2018 9:04,9:04 AM,2: Mon,Orange,75301000,10.04,28.3670214,-81.3217938,1,Pedestrian,1,Male,56,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,6,"Disabled vehicle related (working on, pushing, leaving/approaching)",1,No
-9128108.704,3107011.105,119,9/1/2018 5:43,5:43 AM,6: Fri,Charlotte,1010000,7.988,26.8681662,-81.9991924,3,Bicyclist,2,Female,66,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,2,Yes
-9524670.112,3535150.841,120,4/1/2018 4:12,4:12 AM,7: Sat,Bay,46040000,8.774,30.2455337,-85.561563,1,Pedestrian,2,Female,40,5,Fatal,5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9189763.539,3308841.437,121,3/15/2018 8:00,8:00 AM,4: Wed,Hernando,8000000,0,28.473794,-82.553047,1,Pedestrian,1,Male,19,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,1,No improper action,1,No
-9194753.325,3305906.156,122,4/2/2018 8:10,8:10 AM,1: Sun,Hernando,8000000,0,28.450613,-82.597871,1,Pedestrian,2,Female,49,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9203636.077,3290759.893,123,2/8/2018 22:43,10:43 PM,4: Wed,Pasco,14120000,1.317,28.3309166,-82.6776661,3,Bicyclist,1,Male,72,5,Fatal,2,Intersection (unmarked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-9206118.18,3288069.714,124,3/3/2018 21:36,9:36 PM,6: Fri,Pasco,14030000,9.984,28.3096428,-82.6999632,3,Bicyclist,1,Male,51,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),3,Failure to yield right-of-way,1,No
-9205913.219,3293306.61,125,3/8/2018 16:42,4:42 PM,4: Wed,Pasco,14000000,0,28.351052,-82.698122,1,Pedestrian,2,Female,67,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9170092.377,3277679.812,126,2/27/2018 14:31,2:31 PM,2: Mon,Pasco,14090000,0,28.22744,-82.376338,3,Bicyclist,1,Male,18,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9099344.694,3018607.4,127,2/10/2018 8:30,8:30 AM,6: Fri,Collier,3000000,0,26.157546,-81.740801,3,Bicyclist,2,Female,33,4,Serious (Incapacitating),6,Bicycle lane,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-8940378.087,2960098.217,128,3/11/2018 21:00,9:00 PM,7: Sat,Miami-Dade,87030000,0.456,25.6848282,-80.3127801,1,Pedestrian,1,Male,42,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8930810.056,3144186.923,129,2/12/2018 19:15,7:15 PM,1: Sun,Martin,89010000,16.464,27.1656778,-80.226829,3,Bicyclist,1,Male,14,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9192250.213,3180277.391,130,3/4/2018 20:42,8:42 PM,7: Sat,Manatee,13010000,4.668,27.4537473,-82.5753852,3,Bicyclist,1,Male,47,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-9712926.942,3560626.473,131,2/21/2018 7:15,7:15 AM,3: Tue,Escambia,48004000,7.524,30.4430336,-87.2527024,1,Pedestrian,1,Male,54,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9097459.592,3560026.471,132,4/23/2018 0:15,12:15 AM,1: Sun,Duval,72018000,2.458,30.4383865,-81.7238667,1,Pedestrian,1,Male,30,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-9099568.216,3526361.248,133,6/6/2018 21:53,9:53 PM,3: Tue,Clay,71070000,13.573,30.1772999,-81.7428088,1,Pedestrian,1,Male,57,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-8928488.884,2995441.685,134,2/10/2018 21:10,9:10 PM,6: Fri,Miami-Dade,87140000,14.533,25.9706082,-80.2059776,1,Pedestrian,1,Male,44,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",88,Unknown
-9071924.555,3318744.093,135,2/13/2018 7:02,7:02 AM,2: Mon,Orange,75050000,9.967,28.5519614,-81.4944817,1,Pedestrian,2,Female,57,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9061322.561,3306569.818,136,3/11/2018 6:50,6:50 AM,7: Sat,Orange,75010000,7.47,28.4558546,-81.3992424,1,Pedestrian,1,Male,27,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-9118705.611,3122734.261,137,2/10/2018 14:23,2:23 PM,6: Fri,Charlotte,1000000,0,26.994092,-81.914723,1,Pedestrian,2,Female,92,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9139256.085,3121901.25,138,3/19/2018 11:09,11:09 AM,1: Sun,Charlotte,1000000,0,26.987424,-82.099331,1,Pedestrian,2,Female,87,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9142478.485,3123906.517,139,11/23/2018 18:33,6:33 PM,5: Thr,Charlotte,1010000,20.613,27.0034749,-82.1282783,1,Pedestrian,1,Male,42,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9119843.852,3093379.565,140,12/19/2018 0:30,12:30 AM,3: Tue,Lee,12010000,32.483,26.7588784,-81.924948,3,Bicyclist,1,Male,58,5,Fatal,5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",1,No
-9204195.781,3284515.157,141,2/13/2018 14:25,2:25 PM,2: Mon,Pasco,14000000,0,28.281527,-82.682694,3,Bicyclist,1,Male,52,4,Serious (Incapacitating),10,Driveway access,5,Walking/cycling on sidewalk,1,No improper action,1,No
-9192251.471,3179934.737,142,5/10/2018 22:21,10:21 PM,4: Wed,Manatee,13010000,4.481,27.4510158,-82.5753965,1,Pedestrian,1,Male,34,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9000253.183,3323002.038,143,2/2/2018 6:30,6:30 AM,5: Thr,Brevard,70000000,0,28.585554,-80.850647,3,Bicyclist,1,Male,24,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9116776.788,3083796.035,144,3/27/2018 10:05,10:05 AM,2: Mon,Lee,12060000,14.997,26.6819816,-81.8973961,1,Pedestrian,2,Female,76,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9114181.473,3087825.033,145,3/31/2018 14:07,2:07 PM,6: Fri,Lee,12000000,0,26.714316,-81.874082,3,Bicyclist,1,Male,11,4,Serious (Incapacitating),77,Other,6,"In roadway, other (working, playing, etc)",2,Dart/dash,1,No
-8946591.854,2969538.491,146,3/2/2018 19:51,7:51 PM,5: Thr,Miami-Dade,87120000,7.036,25.7612278,-80.3685993,1,Pedestrian,1,Male,53,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9071373.923,3291003.184,147,2/20/2018 21:55,9:55 PM,2: Mon,Osceola,92090000,8.837,28.3328403,-81.4895353,3,Bicyclist,1,Male,67,4,Serious (Incapacitating),9,Median/crossing island,6,"In roadway, other (working, playing, etc)",77,Other,1,No
-9079420.345,3351198.126,148,7/26/2018 21:25,9:25 PM,4: Wed,Lake,11130000,4.698,28.807733,-81.5618175,3,Bicyclist,2,Female,39,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9104087.555,3520575.465,149,1/27/2018 18:30,6:30 PM,6: Fri,Clay,71070000,9.305,30.132359,-81.7834067,1,Pedestrian,2,Female,19,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,2,Dart/dash,88,Unknown
-9530912.803,3630945.756,150,3/21/2018 21:00,9:00 PM,3: Tue,Holmes,52000000,0,30.986107,-85.617642,1,Pedestrian,2,Female,77,4,Serious (Incapacitating),10,Driveway access,10,None,1,No improper action,1,No
-9113101.694,3397532.957,151,3/11/2018 20:00,8:00 PM,7: Sat,Marion,36080000,18.436,29.1718134,-81.8643821,3,Bicyclist,1,Male,58,4,Serious (Incapacitating),7,Shoulder/roadside,4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),9,"Not visible (dark clothing, no lighting, etc)",1,No
-9215810.446,3234329.238,152,3/11/2018 21:40,9:40 PM,7: Sat,Pinellas,15010000,14.791,27.8837768,-82.7870303,1,Pedestrian,2,Female,42,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8936735.071,3155675.132,153,4/5/2018 9:59,9:59 AM,4: Wed,Martin,89010000,23.985,27.2574563,-80.2800543,3,Bicyclist,1,Male,41,4,Serious (Incapacitating),1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,77,Other,1,No
-9178491.089,3257707.818,154,3/4/2018 19:35,7:35 PM,7: Sat,Hillsborough,10350000,0.461,28.0692478,-82.4517849,3,Bicyclist,1,Male,40,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9146135.513,3252368.349,155,3/4/2018 20:56,8:56 PM,7: Sat,Hillsborough,10190000,26.295,28.0269159,-82.1611299,1,Pedestrian,1,Male,29,4,Serious (Incapacitating),7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9146135.513,3252368.349,156,3/4/2018 20:56,8:56 PM,7: Sat,Hillsborough,10190000,26.295,28.0269159,-82.1611299,1,Pedestrian,1,Male,49,5,Fatal,7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9146135.513,3252368.349,157,3/4/2018 20:56,8:56 PM,7: Sat,Hillsborough,10190000,26.295,28.0269159,-82.1611299,1,Pedestrian,1,Male,30,4,Serious (Incapacitating),7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,1,No
-9040008.313,3321892.899,158,3/7/2018 12:18,12:18 PM,3: Tue,Orange,75037000,0.685,28.5768046,-81.2077733,1,Pedestrian,2,Female,53,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9028064.485,3318678.574,159,3/4/2018 21:31,9:31 PM,7: Sat,Orange,75060000,18.398,28.5514444,-81.1004801,1,Pedestrian,2,Female,35,5,Fatal,5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9150447.598,3296270.258,160,4/4/2018 0:31,12:31 AM,3: Tue,Pasco,14000000,0,28.374479,-82.199866,1,Pedestrian,1,Male,49,4,Serious (Incapacitating),5,Travel lane (other location),4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),1,No improper action,1,No
-9088218.123,3542430.887,161,3/7/2018 22:00,10:00 PM,3: Tue,Duval,72280000,16.297,30.3020128,-81.6408492,1,Pedestrian,1,Male,47,4,Serious (Incapacitating),77,Other,77,Other,1,No improper action,1,No
-9115682.384,3510098.409,162,5/30/2018 4:00,4:00 AM,3: Tue,Clay,71070000,0.706,30.0509267,-81.8875648,1,Pedestrian,1,Male,26,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",2,Dart/dash,88,Unknown
-9151917.45,3277996.702,163,3/3/2018 0:10,12:10 AM,6: Fri,Pasco,14090000,18.324,28.2299481,-82.2130699,1,Pedestrian,1,Male,50,4,Serious (Incapacitating),7,Shoulder/roadside,7,Adjacent to roadway (shoulder median),1,No improper action,88,Unknown
-9204338.27,3296348.319,164,3/26/2018 19:25,7:25 PM,1: Sun,Pasco,14030000,0,28.375096,-82.683974,1,Pedestrian,1,Male,65,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9157704.408,3330731.449,165,2/26/2018 14:15,2:15 PM,1: Sun,Hernando,8000000,0,28.646507,-82.265055,1,Pedestrian,1,Male,45,4,Serious (Incapacitating),77,Other,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),12,Wrong-way riding/walking,1,No
-9129145.207,3354856.716,166,3/30/2018 10:23,10:23 AM,5: Thr,Sumter,18070000,14.327,28.8365273,-82.0085034,1,Pedestrian,1,Male,42,4,Serious (Incapacitating),7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),12,Wrong-way riding/walking,1,No
-9168652.483,3360090.205,167,6/9/2018 14:39,2:39 PM,6: Fri,Citrus,2010000,16.531,28.8777027,-82.3634032,3,Bicyclist,1,Male,66,4,Serious (Incapacitating),4,Midblock (marked crosswalk),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-9199027.715,3252520.687,168,2/28/2018 20:18,8:18 PM,3: Tue,Hillsborough,10150000,0.846,28.0281239,-82.6362685,3,Bicyclist,1,Male,61,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9671810.253,3552274.65,169,3/4/2018 10:24,10:24 AM,7: Sat,Santa Rosa,58000000,0,30.37833,-86.883345,1,Pedestrian,1,Male,56,4,Serious (Incapacitating),5,Travel lane (other location),4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",1,No
-8983518.864,3294045.411,170,11/9/2018 21:11,9:11 PM,5: Thr,Brevard,70100000,10.697,28.3568925,-80.7003201,1,Pedestrian,1,Male,59,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
-9091868.382,3292829.028,171,5/3/2018 0:10,12:10 AM,4: Wed,Lake,11200000,0.042,28.3472763,-81.6736401,3,Bicyclist,1,Male,26,5,Fatal,6,Bicycle lane,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,88,Unknown
-9022437.364,3408963.455,172,5/5/2018 14:10,2:10 PM,6: Fri,Volusia,79030000,3.854,29.2614321,-81.0499308,3,Bicyclist,1,Male,55,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9197711.616,3181377.203,173,2/24/2018 20:20,8:20 PM,6: Fri,Manatee,13040000,4.764,27.4625141,-82.6244458,1,Pedestrian,1,Male,60,4,Serious (Incapacitating),7,Shoulder/roadside,1,Crossing roadway,2,Dart/dash,1,No
-9190424.217,3178125.604,174,3/14/2018 8:30,8:30 AM,3: Tue,Manatee,13000000,0,27.436593,-82.558982,1,Pedestrian,1,Male,12,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,2,Dart/dash,1,No
-9022002.648,3339486.853,175,6/20/2018 22:05,10:05 PM,3: Tue,Seminole,77040000,15.486,28.715508,-81.0460257,1,Pedestrian,1,Male,57,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",1,No improper action,1,No
-9056460.581,3305962.16,176,3/15/2018 22:00,10:00 PM,4: Wed,Orange,75002000,7.364,28.4510553,-81.3555665,1,Pedestrian,1,Male,20,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8990483.537,3306818.574,177,3/11/2018 3:28,3:28 AM,7: Sat,Brevard,70020000,28.427,28.4578192,-80.7628848,1,Pedestrian,1,Male,57,5,Fatal,5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-8997681.034,3310637.383,178,5/3/2018 22:36,10:36 PM,4: Wed,Brevard,70225000,9.297,28.4879747,-80.827541,1,Pedestrian,2,Female,52,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-9101604.939,3088490.242,179,3/4/2018 11:20,11:20 AM,7: Sat,Lee,12090000,1.25,26.7196537,-81.7611051,1,Pedestrian,1,Male,65,5,Fatal,7,Shoulder/roadside,4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),1,No improper action,1,No
-9158944.835,3099550.183,180,3/13/2018 12:48,12:48 PM,2: Mon,Charlotte,1000000,0,26.808363,-82.276198,3,Bicyclist,2,Female,65,5,Fatal,7,Shoulder/roadside,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),77,Other,1,No
-9210579.521,3272287.557,181,3/18/2018 20:12,8:12 PM,7: Sat,Pasco,14030000,0.793,28.1847526,-82.7400401,1,Pedestrian,2,Female,27,4,Serious (Incapacitating),77,Other,77,Other,77,Other,1,No
-9071800.018,3187387.41,182,2/15/2018 8:45,8:45 AM,4: Wed,Highlands,9030000,8.154,27.5104102,-81.493363,1,Pedestrian,1,Male,79,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9061032.953,3308687.5,183,3/12/2018 19:25,7:25 PM,1: Sun,Orange,75010000,8.638,28.4725784,-81.3966408,1,Pedestrian,1,Male,39,4,Serious (Incapacitating),77,Other,1,Crossing roadway,2,Dart/dash,1,No
-8950706.352,3207143.229,184,8/28/2018 20:24,8:24 PM,2: Mon,Indian River,88010000,8.365,27.6676999,-80.4055604,3,Bicyclist,2,Female,20,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",88,Unknown
